gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,accrt,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,billexce,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capsft,capx,capxv,cb,cbi,cdpac,cdvc,ceiexbill,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,derac,deralt,derhedgl,derlc,derllt,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dt,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvintf,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,finaco,finao,fincf,finch,findlc,findlt,finivst,finlco,finlto,finnp,finrecc,finreclt,finrev,finxint,finxopr,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,gliv,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lifrp,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rstche,rstchelt,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrdp,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001045,20101231,2010,INDL,C,D,STD,AAL,02376R102,AMERICAN AIRLINES GROUP INC,,DS,,,1.0000,1.0000,,,USD,USD,1.0000,,Y,12,1,,,12,7,5,,,3,20101231,20110218,,0.0000,,,0.0000,560.0000,560.0000,-2755.0000,560.0000,,,,,,,,,,,,6838.0000,,,,,0.0000,28.0000,,,,0.0000,2236.0000,153.0000,-103.0000,-2800.0000,0.0000,2236.0000,4399.0000,456.0000,2236.0000,1156.0000,-19.0000,,,,,0.0000,,,0.0000,,648.0000,0.0000,,,,,,,25088.0000,0.0000,,,,,,,,,,,,,,,,-11.8309,,,,,,4445.0000,,1962.0000,1962.0000,,,,,,-3945.0000,-3945.0000,-4877.0000,,,,,,,,,168.0000,4946.0000,15.0000,,-502.0000,-471.0000,0.0000,216.0000,0.0000,0.0000,-247.0000,0.0000,-502.0000,136.0000,120.0000,98.0000,87.0000,,,,,,,,,,,,18138.0000,,,,,,,,333.0000,339.3900,333.4500,333.0000,14.6750,,,,,,339.0000,1.0000,0.0000,,0.0000,604.0000,0.0000,460.0000,,460.0000,0.0000,460.0000,1855.0000,1883.0000,1836.0000,1110.0000,1498.0000,800.0000,,,,,,,,,,0.0000,-471.0000,1883.0000,,542.0000,8006.0000,,1154.0000,,9253.0000,,211.0000,0.0000,0.0000,995.0000,,,,,,,,,11635.0000,1093.0000,,,,,,,,,11635.0000,,,0.0000,,270.0000,0.0000,11136.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,1700.0000,990.0000,1400.0000,713.0000,,308.0000,1303.0000,,,78.2500,-1.4100,-1.4100,-1.4100,-1.4100,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,,,,,,,,,,,,,,,1415.0000,,,804.0000,,,,,,,,,,,,,234.0000,234.0000,,,,,,,0.0000,,,,,,,,,,,,,,,,,,4032.0000,,,,,,,2.0000,,,,,,,,,,,,,,,,,,,,,,-471.0000,-471.0000,,-471.0000,-471.0000,,-471.0000,5308.0000,,,,,,26.0000,,,,932.0000,932.0000,31.0000,735.0000,-81.0000,,,,,,,,594.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,4.0000,,0.0000,0.0000,,,-2030.0000,,4778.0000,-72.0000,,,,,,,,,,,5741.0000,3656.0000,,3656.0000,8780.0000,,,,0.0000,0.0000,,,,,,,,0.0000,11000.0000,0.0000,10730.0000,0.0000,,,25088.0000,,29033.0000,0.0000,,,,,1254.0000,1068.0000,973.0000,831.0000,672.0000,4798.0000,6006.0000,-5.0000,,,,,,-471.0000,-471.0000,,,,,,,,,,,,9.0000,-17.0000,0.0000,,,,,35.0000,0.1100,0.1100,1241.0000,,308.0000,1303.0000,-1.2800,,,,,,,-1.2800,3.6810,0.0000,20.4970,0.3120,3.9700,3.1660,4.0000,29.4200,28.5930,12.8800,29.8300,4.9500,10.1400,7.0700,11.2300,1.8800,75.1500,,,,,,,,,-506.0000,,,,,202.1500,0.6100,0.6100,0.0000,0.0000,0.0000,0.0000,202.1500,0.6100,0.6100,311.0000,,,0.0000,,,26717.0000,,,,,,,,15082.0000,,26717.0000,,,,,,,,-19.5000,-0.0600,-0.0600,,,,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,-8362.0000,0.0000,-2750.0000,29.0000,0.0000,58.0000,738.0000,0.0000,738.0000,,,-5607.0000,,22170.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22170.0000,,,,,,,,-3945.0000,0.0000,,,,,,,,,,-0.1600,-0.1600,-53.2800,-53.0000,,0.0000,,,,,1.0000,,,43.0000,,,,,,,,,,,,-3945.0000,,5047.0000,,0.0000,,,,,,,,367.0000,367.0000,,5.9400,0.0000,0.0000,0.0000,0.0000,,,,,,0.0000,,,-30.0000,,,,,,,25.0000,4195.0000,4170.0000,0.0000,0.0000,0.0000,-32.0000,0.0000,,-35.0000,0.0000,6.0000,6.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1942.0000,,,-26.6400,-0.0800,-0.0800,-28.0000,2085.0000,165.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,823.0000,,0.0000,,,6847.0000,,,,,,,20867.0000,,0.0000,0.0000,,0.0000,845.0000,,,1500.0000,,2729.0000,,,,,,,,,,,14,0000006201,A,USA,481111,4512,3061813433.0000,0.0000,0.0000,7.7900,10.5000,5.8602,1.0000,3061813433.0000,0.0000,0.0000,2597.5755,7.7900,10.5000,5.8602,1.0000,1,4,1,1,Y,Y,1 Skyview Drive,,,,76155,"American Airlines Group Inc., through its subsidiaries, operates as a network air carrier.",Fort Worth,American Airlines Group Inc,,,75-1825172,,12,2030,203020,20,20302010,B,DE,USA,481111,682 278 9000,,,04,4512,605,600,C,TX,0,www.aa.com,,
001045,20111231,2011,INDL,C,D,STD,AAL,02376R102,AMERICAN AIRLINES GROUP INC,,DS,,,1.0000,1.0000,,,USD,USD,1.0000,,Y,12,1,9,,12,7,5,,,3,20111231,20120222,,0.0000,,,0.0000,499.0000,499.0000,-3964.0000,499.0000,,,,,,,,,,,,6757.0000,,,,,0.0000,27.0000,,,,0.0000,1891.0000,30.0000,-103.0000,-3886.0000,0.0000,1891.0000,2535.0000,693.0000,1891.0000,1007.0000,-354.0000,,,,,0.0000,,,,,2016.0000,,,,,,,,23848.0000,0.0000,,,,,,,,,,,,,,,,-21.2099,,,,,,4465.0000,,1610.0000,1610.0000,,,,,,-7111.0000,-7111.0000,-8005.0000,,,,,,,,,283.0000,4739.0000,115.0000,,-3188.0000,-1979.0000,0.0000,-123.0000,0.0000,0.0000,-1086.0000,0.0000,-3188.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,20420.0000,,,,,,,,335.0000,341.2080,335.2680,335.0000,14.1660,,,,,,341.0000,1.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,1436.0000,1518.0000,889.0000,752.0000,655.0000,1634.0000,,,,,,,,,,0.0000,-1979.0000,1518.0000,,2569.0000,5784.0000,,2545.0000,,6702.0000,,1000.0000,0.0000,0.0000,981.0000,,,,,,,,,10548.0000,1086.0000,,,,,,,,,10548.0000,,,4223.0000,,110.0000,0.0000,8220.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,889.0000,752.0000,655.0000,1634.0000,,-286.0000,695.0000,,,80.1000,-5.9100,-5.9100,-5.9100,-5.9100,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,,,,,,,,,,,,,,,703.0000,,,727.0000,,,,,,,,,,,,,1462.0000,1462.0000,,,,,,,0.0000,,,,,,,,,,,,,,,,,,3602.0000,,,,,,,28.0000,,,,,,,,,,,,,,,,,,,,,,-1979.0000,-1979.0000,,-1979.0000,-1979.0000,,-1979.0000,-409.0000,,,,,,26.0000,,,,894.0000,894.0000,40.0000,747.0000,-64.0000,,,,,,,,617.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,-4.0000,,0.0000,0.0000,,,-1292.0000,,4456.0000,322.0000,,,,,,,,,,,6105.0000,4223.0000,,0.0000,8630.0000,,,,0.0000,0.0000,,,,,,,,0.0000,15627.0000,0.0000,15517.0000,0.0000,,,23848.0000,,30959.0000,0.0000,,,,,1176.0000,1091.0000,942.0000,779.0000,685.0000,4673.0000,5940.0000,-5.0000,,,,,,-1979.0000,-1979.0000,,,,,,,,,,,,19.0000,-7.0000,0.0000,,,,,,,,680.0000,,-286.0000,695.0000,-3.1700,,,,,,,-3.1700,4.1660,0.0000,19.4250,0.0900,3.5900,2.5560,4.0000,28.5930,26.8930,10.1420,21.5300,4.8120,8.0480,6.5100,8.5620,1.5100,74.4500,,,,,,,,,-1979.0000,,,,,124.0000,0.3700,0.3700,-143.0000,-0.4300,-0.4300,-143.0000,267.0000,0.8000,0.8000,267.0000,,,0.0000,,,24854.0000,,,,,,,,14306.0000,,24854.0000,,,,,,,,-57.0000,-0.1700,-0.1700,,,,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,-118.0000,-0.3500,-0.3500,,-118.0000,0.0000,0.0000,0.0000,0.0000,,-11550.0000,0.0000,-3959.0000,-164.0000,0.0000,52.0000,902.0000,0.0000,902.0000,,,-7586.0000,,24022.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24022.0000,,,,,,,,-7111.0000,0.0000,,,,,,,,,-886.0000,-0.2200,-0.2200,-74.0000,-74.0000,,0.0000,,,,,0.0000,,,40.0000,40.0000,,,,,,,,,,,-7111.0000,,4551.0000,,0.0000,,,,,,,,367.0000,367.0000,,5.9400,0.0000,0.0000,0.0000,0.0000,,,,,,0.0000,,,25.0000,,,,,,,0.0000,3738.0000,3738.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,6.0000,6.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1873.0000,,,-725.0000,-2.1600,-2.1600,-725.0000,1882.0000,186.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,826.0000,,0.0000,,,7053.0000,,,,,,,23327.0000,,0.0000,0.0000,,0.0000,832.0000,,,1600.0000,,2907.0000,,,,,,,,,,,14,0000006201,A,USA,481111,4512,4485102161.0000,0.0000,0.0000,0.3500,8.8900,0.2000,1.0000,4485102161.0000,0.0000,0.0000,117.3438,0.3500,8.8900,0.2000,1.0000,1,4,4,1,Y,Y,1 Skyview Drive,,,,76155,"American Airlines Group Inc., through its subsidiaries, operates as a network air carrier.",Fort Worth,American Airlines Group Inc,,,75-1825172,,12,2030,203020,20,20302010,B,DE,USA,481111,682 278 9000,,,04,4512,605,600,C,TX,0,www.aa.com,,
001045,20121231,2012,INDL,C,D,STD,AAL,02376R102,AMERICAN AIRLINES GROUP INC,,DS,,,1.0000,1.0000,,,USD,USD,1.0000,,Y,12,1,9,,12,7,5,TL,,3,20121231,20130318,20130301,0.0000,,,0.0000,626.0000,626.0000,-2980.0000,626.0000,,,,,,,,,,,,7072.0000,,,,,0.0000,25.0000,,,,0.0000,2167.0000,15.0000,-672.0000,-2322.0000,0.0000,2167.0000,3039.0000,168.0000,2167.0000,1244.0000,375.0000,,,,,0.0000,,,,,1288.0000,,,,,,,,23510.0000,0.0000,,,,,,,,,,,,,,,,-23.8210,,,,,,4481.0000,,1888.0000,1888.0000,,,,,,-7987.0000,-7987.0000,-8856.0000,,,,,,,,,480.0000,4742.0000,197.0000,,-892.0000,-1876.0000,0.0000,-15.0000,0.0000,-569.0000,1565.0000,3.0000,-892.0000,,,,,,,,,,,,,,,,20529.0000,,,,,,,,335.0000,341.2320,335.2920,335.0000,13.8860,,,,,,341.0000,1.0000,0.0000,,0.0000,412.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,1313.0000,1419.0000,857.0000,758.0000,1751.0000,492.0000,,,,,,,,,,0.0000,-1876.0000,1419.0000,,268.0000,5810.0000,,1288.0000,,7116.0000,,1000.0000,0.0000,0.0000,940.0000,,,,,,,,,10831.0000,1015.0000,,,,,,,,,10831.0000,,,4524.0000,,223.0000,0.0000,8535.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,857.0000,758.0000,1751.0000,492.0000,,494.0000,1434.0000,,,77.7500,-5.6000,-5.6000,-5.6000,-5.6000,0.0000,,0.0000,0.0000,0.0000,,,,0.0000,,,,,,,,,,,,,,,1509.0000,,,489.0000,,,,,,,,,,,,,1802.0000,1802.0000,,,,,,,0.0000,,,,,,,,,,,,,,,,,,4326.0000,,,,,,,-1.0000,,,,,,,,,,,,,,,,,,,,,,-1876.0000,-1876.0000,,-1876.0000,-1876.0000,,-1876.0000,-871.0000,,,,,,26.0000,,,,869.0000,869.0000,50.0000,485.0000,17.0000,,,,,,,,580.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,123.0000,,0.0000,0.0000,,,-1571.0000,,4262.0000,194.0000,,,,,,,,,,,6641.0000,4524.0000,,0.0000,9304.0000,,,,0.0000,0.0000,,,,,,,,0.0000,15077.0000,0.0000,14854.0000,0.0000,,,23510.0000,,31497.0000,0.0000,,,,,1033.0000,962.0000,892.0000,816.0000,777.0000,4480.0000,4531.0000,-1.0000,,,,,,-1876.0000,-1876.0000,,,,,,,,,,,,318.0000,292.0000,0.0000,,,,,,,,1279.0000,,494.0000,1434.0000,-0.5600,,,,,,,-0.5600,2.9440,,19.2910,0.0000,,0.0000,,26.8930,23.9490,8.0480,16.0960,,7.0560,,7.2260,,,,,,,,,,,-2445.0000,,,,,215.8000,0.6400,0.6400,0.0000,0.0000,0.0000,0.0000,215.8000,0.6400,0.6400,332.0000,,,0.0000,,,24233.0000,,,,,,,,13402.0000,,24233.0000,,,,,,,,-133.9000,-0.4000,-0.4000,,,,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,-1686.7500,-5.0400,-5.0400,,-2595.0000,0.0000,0.0000,0.0000,0.0000,,-12442.0000,0.0000,-2979.0000,-222.0000,0.0000,44.0000,1124.0000,0.0000,1124.0000,,,-9462.0000,,24855.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24855.0000,,,,,,,,-7987.0000,0.0000,,,,,,,,,-2595.0000,,,,,,0.0000,,,,,0.0000,,,29.0000,,,,,,,,,,,,-7987.0000,,4327.0000,,0.0000,,,,,,,,367.0000,367.0000,,5.9400,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,,,-569.0000,,,,,0.0000,0.0000,0.0000,3515.0000,3515.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,-569.0000,0.0000,6.0000,6.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2232.0000,,,,,,,2117.0000,153.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,662.0000,,0.0000,,,6897.0000,,,,,,,23421.0000,,0.0000,0.0000,,0.0000,891.0000,,,1400.0000,,2892.0000,,,,,,,,,,,14,0000006201,A,USA,481111,4512,976723239.0000,0.0000,0.0000,0.7950,0.9880,0.2400,1.0000,976723239.0000,0.0000,0.0000,266.5571,0.7950,0.9880,0.2400,1.0000,1,4,4,1,Y,Y,1 Skyview Drive,,,,76155,"American Airlines Group Inc., through its subsidiaries, operates as a network air carrier.",Fort Worth,American Airlines Group Inc,,,75-1825172,,12,2030,203020,20,20302010,B,DE,USA,481111,682 278 9000,,,04,4512,605,600,C,TX,0,www.aa.com,,
